2.083333333333333481e+00,2.083333333333333481e+00,2.083333333333333925e+00,2.083333333333333925e+00,2.083333333333333037e+00,2.083333333333333037e+00,2.083333333333332149e+00,2.083333333333332149e+00,2.083333333333333925e+00,2.083333333333333925e+00,2.083333333333335702e+00,2.083333333333335702e+00,2.083333333333335702e+00,2.083333333333335702e+00,2.083333333333335702e+00,2.083333333333335702e+00,2.083333333333332149e+00,2.083333333333332149e+00,2.083333333333332149e+00,2.083333333333332149e+00,2.083333333333332149e+00,2.083333333333332149e+00,2.083333333333332149e+00,2.083333333379599139e+00,2.083333334312658991e+00,2.083333334043139473e+00,2.083353256490617866e+00,2.083363458135686130e+00,2.083348855704642233e+00,2.084335086785479518e+00,2.092337842885079624e+00,2.114508225711794864e+00,2.154378923559704617e+00,2.216810002346576880e+00,2.297987615390397309e+00,2.334855926437278129e+00,2.315886950301049296e+00,2.192678501391981172e+00,2.105941100491996565e+00,2.084997438115848922e+00,2.083480400069355198e+00,2.083396379125339593e+00,2.083350901904239549e+00,2.083337796685285070e+00,2.083343738351580043e+00,2.083340554353092955e+00,2.083453442918731469e+00,2.084146692980553439e+00,2.083729837322472633e+00,2.085771405141997548e+00,2.085033762887377407e+00,2.085442330302697655e+00,2.085406183710489358e+00,2.089198342481211057e+00,2.085980857501589014e+00,2.102099888923575577e+00,2.092753610551170595e+00,2.083418241030329909e+00,2.083459110322181118e+00,2.083379660336184713e+00,2.083333353520231412e+00,2.083333333333335702e+00,2.083333333333342807e+00,2.083333333333342807e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333328596e+00,2.083333333333314386e+00,2.083333333333314386e+00,2.083333333333314386e+00,2.083333333333314386e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333037e+00,3.333333333333333037e+00,3.333333333333333037e+00,3.333333333333332149e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333335702e+00,3.333333333333332149e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333396950593e+00,3.333333334653879376e+00,3.333333333453069258e+00,3.333360613517513116e+00,3.333361160776213694e+00,3.333342101687353676e+00,3.333859380195384858e+00,3.336537339491670195e+00,3.344476401888464068e+00,3.362459949282623484e+00,3.399318445750864726e+00,3.456772573650653158e+00,3.489210352465555331e+00,3.509873896084748424e+00,3.402104198048128580e+00,3.360933717002779986e+00,3.342158083726602058e+00,3.334313345504405390e+00,3.333411276746815588e+00,3.333365753135495879e+00,3.333347081348733809e+00,3.333357685799725800e+00,3.333401574442930837e+00,3.333509187353371317e+00,3.334390415987932954e+00,3.333501113065544530e+00,3.336716757800964217e+00,3.334443467048451737e+00,3.337558722939064637e+00,3.337372921708521289e+00,3.341695848489450782e+00,3.334475384805244857e+00,3.360900467391438440e+00,3.346164869561235378e+00,3.337254174177807897e+00,3.334195060880354333e+00,3.333739184403192723e+00,3.333376008516729883e+00,3.333333344620562855e+00,3.333333333333342807e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333406542920e+00,3.333333333736192117e+00,3.333333534788124553e+00,3.333334033749579817e+00,3.333334715307898932e+00,3.333336599948538037e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333481e+00,3.333333333333333037e+00,3.333333333333333037e+00,3.333333333333333037e+00,3.333333333333333037e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333927363640e+00,3.333334405450187887e+00,3.333517489771196551e+00,3.336145194450701013e+00,3.344442502942648332e+00,3.359227337109999212e+00,3.377914511921694896e+00,3.394190923345533406e+00,3.398141267351824979e+00,3.383641673437601582e+00,3.360016071584077224e+00,3.342120419542155219e+00,3.334282616783198705e+00,3.333406567784805929e+00,3.333375128267832110e+00,3.333363063490509148e+00,3.333534368989603536e+00,3.333407622301933770e+00,3.333359814910437535e+00,3.333412040194879467e+00,3.333876365644954376e+00,3.337178582510233582e+00,3.336727746536283234e+00,3.333958444082142591e+00,3.338408877088397730e+00,3.409783410250355473e+00,3.414489281514818231e+00,3.343321082353874374e+00,3.340115234949351475e+00,3.359374802640701319e+00,3.368751128809364559e+00,3.349790733142000931e+00,3.333485254797899699e+00,3.333333472305341161e+00,3.333333333333328596e+00,3.333333333338586613e+00,3.333333334232321477e+00,3.333333345010004223e+00,3.333334729913147498e+00,3.333348608463040819e+00,3.333336082510456322e+00,3.333357233072547388e+00,3.333336599948538037e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333481e+00,3.333333333333333037e+00,3.333333333333333037e+00,3.333333333333333037e+00,3.333333333333333037e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333927363640e+00,3.333334405450187887e+00,3.333517489771203657e+00,3.336145194450701013e+00,3.344442502942648332e+00,3.359227337109999212e+00,3.377914511921659368e+00,3.394190923257490056e+00,3.398141264692874586e+00,3.383641687336378823e+00,3.360016050793632303e+00,3.342120689569348713e+00,3.334282777626818017e+00,3.333405534375664558e+00,3.333374550900529698e+00,3.333351276391063323e+00,3.333512956487517442e+00,3.333464061038256432e+00,3.333359812065396000e+00,3.333411774248325798e+00,3.333877082424763216e+00,3.337545918989150096e+00,3.337610237768231514e+00,3.334175203543516375e+00,3.338031087700819910e+00,3.413169448091416314e+00,3.422812582119476588e+00,3.348042827749125649e+00,3.338339592734470784e+00,3.358093171891923134e+00,3.372296767550608365e+00,3.351876815848868318e+00,3.333931718537485267e+00,3.333338508943903378e+00,3.333333340861756255e+00,3.333333333333698079e+00,3.333333334151248550e+00,3.333333334650674828e+00,3.333333333981428837e+00,3.333339310224488372e+00,3.333371076137495947e+00,3.333530571661313502e+00,3.333424579003391841e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333353877492e+00,3.333333357363343907e+00,3.333333348640181271e+00,3.333333575689280792e+00,3.333333453687060910e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333037e+00,3.333333333333333037e+00,3.333333333333333037e+00,3.333333333333332149e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333335702e+00,3.333333333333332149e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333396950593e+00,3.333333334653879376e+00,3.333333333453069258e+00,3.333360613517513116e+00,3.333361160776213694e+00,3.333342101093332843e+00,3.333858307472773674e+00,3.336352691396299974e+00,3.341648976954964212e+00,3.351240133535370092e+00,3.372837796687470302e+00,3.410453797553763877e+00,3.427440639653170251e+00,3.443984615934084559e+00,3.356664471966070096e+00,3.334669471946511976e+00,3.333945669753482832e+00,3.334386565192573926e+00,3.334683495290903466e+00,3.337255192534129833e+00,3.340527586309569585e+00,3.343104839614390755e+00,3.342427382120476409e+00,3.342984970935276579e+00,3.344978539732551326e+00,3.340525447754977506e+00,3.339769479180255018e+00,3.335132113576499080e+00,3.337982304035321590e+00,3.338765119208403576e+00,3.344046194928210980e+00,3.336672158106082975e+00,3.363144075089195439e+00,3.349582906046265407e+00,3.341995253386578213e+00,3.337311414961405376e+00,3.334849258509812842e+00,3.333720603645147662e+00,3.333351951526083212e+00,3.333333337266708440e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333406542920e+00,3.333333333736192117e+00,3.333333539328918960e+00,3.333334044338187141e+00,3.333337264646630160e+00,3.333342690864526503e+00,3.333336875580016567e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333481e+00,3.333333333333333037e+00,3.333333333333333037e+00,3.333333333333333037e+00,3.333333333333333037e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333335702e+00,3.333333333333335702e+00,3.333333333333335702e+00,3.333333333333335702e+00,3.333333333333371229e+00,3.333333333385112951e+00,3.333333335297403721e+00,3.333333349900570397e+00,3.333346155934314936e+00,3.333907847098920740e+00,3.334355836973735165e+00,3.334678832284836858e+00,3.337264542215223173e+00,3.340544947311641977e+00,3.343279671680292608e+00,3.342433490473041502e+00,3.342834008827878733e+00,3.343990816098440177e+00,3.340914235059393889e+00,3.340237939693878388e+00,3.337412932870378768e+00,3.334381432807717260e+00,3.339813279210687824e+00,3.412437757315920805e+00,3.416425279278534788e+00,3.345447718579706020e+00,3.343683954824911098e+00,3.364261288011206830e+00,3.371850134299009483e+00,3.350865736585362242e+00,3.333829774820294745e+00,3.333352079206107987e+00,3.333333337266694230e+00,3.333333333338586613e+00,3.333333334232321477e+00,3.333333345010004223e+00,3.333334729913147498e+00,3.333348613003764171e+00,3.333336093099333652e+00,3.333359782348651379e+00,3.333342690864526503e+00,3.333336875580016567e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333481e+00,3.333333333333333037e+00,3.333333333333333037e+00,3.333333333333333037e+00,3.333333333333333037e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333335702e+00,3.333333333333335702e+00,3.333333333333335702e+00,3.333333333333335702e+00,3.333333333333342807e+00,3.333333333334586257e+00,3.333333333654088904e+00,3.333333361229030345e+00,3.333346142899053177e+00,3.333908109135720110e+00,3.334355997713380759e+00,3.334677787229693990e+00,3.337264054818390946e+00,3.340531680330371955e+00,3.343262200594502076e+00,3.342488021601020876e+00,3.342834000858147192e+00,3.343990552700113028e+00,3.340914935632611105e+00,3.340606970648607899e+00,3.338295760296375647e+00,3.334597331980653223e+00,3.339436948423937679e+00,3.415836838091792060e+00,3.424762175218404536e+00,3.350143323668682172e+00,3.341895838585180911e+00,3.363011153712449186e+00,3.375400932051789482e+00,3.352948749719928401e+00,3.334275768845586185e+00,3.333357115564439255e+00,3.333333344795121889e+00,3.333333333333698079e+00,3.333333334151248550e+00,3.333333334650674828e+00,3.333333333981428837e+00,3.333339314765311201e+00,3.333371086726558019e+00,3.333533121548853728e+00,3.333430668294553811e+00,3.333336875580016567e+00,3.333333333333328596e+00,3.333333333353877492e+00,3.333333357363343907e+00,3.333333348640181271e+00,3.333333575689280792e+00,3.333333453687060910e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333481e+00,3.333333333333333925e+00,3.333333333333333037e+00,3.333333333333332149e+00,3.333333333333333037e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333335702e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333333925e+00,3.333333333333335702e+00,3.333333333333335702e+00,3.333333333333332149e+00,3.333333333333328596e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333332149e+00,3.333333333333335702e+00,3.333333333333335702e+00,3.333333333333342807e+00,3.333333333333335702e+00,3.333333333333342807e+00,3.333333333338472926e+00,3.333333382321313820e+00,3.333333488994057348e+00,3.333526204215260691e+00,3.334488848943280459e+00,3.335073648541374780e+00,3.336217800090402363e+00,3.341466435311204464e+00,3.348424757454395717e+00,3.351883598128623021e+00,3.348672935393402383e+00,3.351453642254028864e+00,3.354765640967713125e+00,3.348319006828802458e+00,3.344524715951195049e+00,3.339667419669297033e+00,3.334688566891628625e+00,3.338418163551615692e+00,3.414032583890367789e+00,3.423950369567663188e+00,3.349298579239473383e+00,3.339036112638481768e+00,3.358603801028259284e+00,3.372845548983377739e+00,3.352235969662871184e+00,3.334039452139322179e+00,3.333349723349655847e+00,3.333333533639105895e+00,3.333333333666871567e+00,3.333333334151248550e+00,3.333333334610969700e+00,3.333333333815929223e+00,3.333339214881263501e+00,3.333370973127713910e+00,3.333536740958024325e+00,3.333425767107883075e+00,3.333333688028943698e+00,3.333333333333328596e+00,3.333333333353877492e+00,3.333333357363343907e+00,3.333333348683780173e+00,3.333333586436353357e+00,3.333333482459096331e+00,3.333333338658206912e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333328596e+00,3.333333333333314386e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.916666666666666519e+00,2.916666666666666963e+00,2.916666666666666963e+00,2.916666666666666963e+00,2.916666666666666963e+00,2.916666666666666075e+00,2.916666666666666075e+00,2.916666666666666075e+00,2.916666666666666075e+00,2.916666666666666075e+00,2.916666666666666075e+00,2.916666666666666075e+00,2.916666666666666075e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666667260699342e+00,2.916667738783523589e+00,2.916850823104528700e+00,2.919478527784029609e+00,2.927775836275984034e+00,2.942560670453119087e+00,2.961247847717416448e+00,2.977524654173265617e+00,2.981475538200513142e+00,2.966978069219365466e+00,2.943367554071521397e+00,2.925468808158001366e+00,2.917889668252328761e+00,2.917592283640239259e+00,2.917356738298593655e+00,2.923007424283646571e+00,2.923108707363930137e+00,2.916738518603438024e+00,2.916677464895414573e+00,2.916667234918108420e+00,2.916667621179470871e+00,2.916670923303904317e+00,2.916676156794871133e+00,2.917012648059653657e+00,2.917920419017526967e+00,2.917575654987125233e+00,2.916924413692932205e+00,2.917360066905779092e+00,2.919768652138252207e+00,2.920411228797519243e+00,2.917346842871886281e+00,2.917046431046195210e+00,2.916709331934946192e+00,2.916666677953955400e+00,2.916666667612268782e+00,2.916666774486543545e+00,2.916666816349859914e+00,2.916693516741233339e+00,2.918273691227170730e+00,2.918260879820238074e+00,2.920762984868417789e+00,2.920783758173627120e+00,2.916669933281880844e+00,2.916666666669698316e+00,2.916666682508406439e+00,2.916666950789220891e+00,2.916666935115472370e+00,2.916667685579355407e+00,2.916667685414410016e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.916666666666666519e+00,2.916666666666666963e+00,2.916666666666666963e+00,2.916666666666666963e+00,2.916666666666666963e+00,2.916666666666666075e+00,2.916666666666666075e+00,2.916666666666666075e+00,2.916666666666666075e+00,2.916666666666666075e+00,2.916666666666666075e+00,2.916666666666666075e+00,2.916666666666666075e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666666666667851e+00,2.916666667260699342e+00,2.916667738783523589e+00,2.916850823104539359e+00,2.919478527784029609e+00,2.927775836275984034e+00,2.942560670453119087e+00,2.961247847717373816e+00,2.977524654085215161e+00,2.981475535541562749e+00,2.966978083118192444e+00,2.943367533280550674e+00,2.925469078177115989e+00,2.917889829183721417e+00,2.917591249598039838e+00,2.917356161520572755e+00,2.922995491668800128e+00,2.923087562081377655e+00,2.916794956648580239e+00,2.916677462050415670e+00,2.916666969000978327e+00,2.916668337373998554e+00,2.917036148573174614e+00,2.917564593919898641e+00,2.917229303421557063e+00,2.917545102459897066e+00,2.920554701206917514e+00,2.926443183887130317e+00,2.922166683686860722e+00,2.918004239285018286e+00,2.919167747246063982e+00,2.920912307712896450e+00,2.919200902781362572e+00,2.917155893033900327e+00,2.916671714593803699e+00,2.916666675140703546e+00,2.916666774481655011e+00,2.916666816268786988e+00,2.916693506381349721e+00,2.918272290962391935e+00,2.918251610939350371e+00,2.920798264969278080e+00,2.920955677678392703e+00,2.916757912336734648e+00,2.916666666669698316e+00,2.916666682508406439e+00,2.916666950809769787e+00,2.916666959145459259e+00,2.916667700886250714e+00,2.916667927769864832e+00,2.916666787020403717e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.916666666666671404e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
